980.png	man golfing	🏌️‍♂️️	\U0001F3CC\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+FE0F U+200D U+2642 U+FE0F	man golfing
981.png	man golfing: light skin tone	🏌🏻‍♂️️	\U0001F3CC\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FB U+200D U+2642 U+FE0F	man golfing: light skin tone
982.png	man golfing: medium-light skin tone	🏌🏼‍♂️️	\U0001F3CC\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FC U+200D U+2642 U+FE0F	man golfing: medium-light skin tone
983.png	man golfing: medium skin tone	🏌🏽‍♂️️	\U0001F3CC\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FD U+200D U+2642 U+FE0F	man golfing: medium skin tone
984.png	man golfing: medium-dark skin tone	🏌🏾‍♂️️	\U0001F3CC\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FE U+200D U+2642 U+FE0F	man golfing: medium-dark skin tone
985.png	man golfing: dark skin tone	🏌🏿‍♂️️	\U0001F3CC\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FF U+200D U+2642 U+FE0F	man golfing: dark skin tone
986.png	woman golfing	🏌️‍♀️️	\U0001F3CC\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+FE0F U+200D U+2640 U+FE0F	woman golfing
987.png	woman golfing: light skin tone	🏌🏻‍♀️️	\U0001F3CC\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FB U+200D U+2640 U+FE0F	woman golfing: light skin tone
988.png	woman golfing: medium-light skin tone	🏌🏼‍♀️️	\U0001F3CC\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FC U+200D U+2640 U+FE0F	woman golfing: medium-light skin tone
989.png	woman golfing: medium skin tone	🏌🏽‍♀️️	\U0001F3CC\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FD U+200D U+2640 U+FE0F	woman golfing: medium skin tone
990.png	woman golfing: medium-dark skin tone	🏌🏾‍♀️️	\U0001F3CC\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FE U+200D U+2640 U+FE0F	woman golfing: medium-dark skin tone
991.png	woman golfing: dark skin tone	🏌🏿‍♀️️	\U0001F3CC\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FF U+200D U+2640 U+FE0F	woman golfing: dark skin tone
992.png	person surfing	🏄️	\U0001F3C4\U0000FE0F	U+1F3C4	person surfing
993.png	person surfing: light skin tone	🏄🏻️	\U0001F3C4\U0001F3FB\U0000FE0F	U+1F3C4 U+1F3FB	person surfing: light skin tone
994.png	person surfing: medium-light skin tone	🏄🏼️	\U0001F3C4\U0001F3FC\U0000FE0F	U+1F3C4 U+1F3FC	person surfing: medium-light skin tone
995.png	person surfing: medium skin tone	🏄🏽️	\U0001F3C4\U0001F3FD\U0000FE0F	U+1F3C4 U+1F3FD	person surfing: medium skin tone
996.png	person surfing: medium-dark skin tone	🏄🏾️	\U0001F3C4\U0001F3FE\U0000FE0F	U+1F3C4 U+1F3FE	person surfing: medium-dark skin tone
997.png	person surfing: dark skin tone	🏄🏿️	\U0001F3C4\U0001F3FF\U0000FE0F	U+1F3C4 U+1F3FF	person surfing: dark skin tone
998.png	man surfing	🏄‍♂️️	\U0001F3C4\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+200D U+2642 U+FE0F	man surfing
999.png	man surfing: light skin tone	🏄🏻‍♂️️	\U0001F3C4\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FB U+200D U+2642 U+FE0F	man surfing: light skin tone
1000.png	man surfing: medium-light skin tone	🏄🏼‍♂️️	\U0001F3C4\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FC U+200D U+2642 U+FE0F	man surfing: medium-light skin tone
1001.png	man surfing: medium skin tone	🏄🏽‍♂️️	\U0001F3C4\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FD U+200D U+2642 U+FE0F	man surfing: medium skin tone
1002.png	man surfing: medium-dark skin tone	🏄🏾‍♂️️	\U0001F3C4\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FE U+200D U+2642 U+FE0F	man surfing: medium-dark skin tone
1003.png	man surfing: dark skin tone	🏄🏿‍♂️️	\U0001F3C4\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FF U+200D U+2642 U+FE0F	man surfing: dark skin tone
1004.png	woman surfing	🏄‍♀️️	\U0001F3C4\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+200D U+2640 U+FE0F	woman surfing
1005.png	woman surfing: light skin tone	🏄🏻‍♀️️	\U0001F3C4\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FB U+200D U+2640 U+FE0F	woman surfing: light skin tone
1006.png	woman surfing: medium-light skin tone	🏄🏼‍♀️️	\U0001F3C4\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FC U+200D U+2640 U+FE0F	woman surfing: medium-light skin tone
1007.png	woman surfing: medium skin tone	🏄🏽‍♀️️	\U0001F3C4\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FD U+200D U+2640 U+FE0F	woman surfing: medium skin tone
1008.png	woman surfing: medium-dark skin tone	🏄🏾‍♀️️	\U0001F3C4\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FE U+200D U+2640 U+FE0F	woman surfing: medium-dark skin tone
1009.png	woman surfing: dark skin tone	🏄🏿‍♀️️	\U0001F3C4\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FF U+200D U+2640 U+FE0F	woman surfing: dark skin tone
1010.png	person rowing boat	🚣️	\U0001F6A3\U0000FE0F	U+1F6A3	person rowing boat
1011.png	person rowing boat: light skin tone	🚣🏻️	\U0001F6A3\U0001F3FB\U0000FE0F	U+1F6A3 U+1F3FB	person rowing boat: light skin tone
1012.png	person rowing boat: medium-light skin tone	🚣🏼️	\U0001F6A3\U0001F3FC\U0000FE0F	U+1F6A3 U+1F3FC	person rowing boat: medium-light skin tone
1013.png	person rowing boat: medium skin tone	🚣🏽️	\U0001F6A3\U0001F3FD\U0000FE0F	U+1F6A3 U+1F3FD	person rowing boat: medium skin tone
1014.png	person rowing boat: medium-dark skin tone	🚣🏾️	\U0001F6A3\U0001F3FE\U0000FE0F	U+1F6A3 U+1F3FE	person rowing boat: medium-dark skin tone
1015.png	person rowing boat: dark skin tone	🚣🏿️	\U0001F6A3\U0001F3FF\U0000FE0F	U+1F6A3 U+1F3FF	person rowing boat: dark skin tone
1016.png	man rowing boat	🚣‍♂️️	\U0001F6A3\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+200D U+2642 U+FE0F	man rowing boat
1017.png	man rowing boat: light skin tone	🚣🏻‍♂️️	\U0001F6A3\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FB U+200D U+2642 U+FE0F	man rowing boat: light skin tone
1018.png	man rowing boat: medium-light skin tone	🚣🏼‍♂️️	\U0001F6A3\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FC U+200D U+2642 U+FE0F	man rowing boat: medium-light skin tone
1019.png	man rowing boat: medium skin tone	🚣🏽‍♂️️	\U0001F6A3\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FD U+200D U+2642 U+FE0F	man rowing boat: medium skin tone
1020.png	man rowing boat: medium-dark skin tone	🚣🏾‍♂️️	\U0001F6A3\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FE U+200D U+2642 U+FE0F	man rowing boat: medium-dark skin tone
1021.png	man rowing boat: dark skin tone	🚣🏿‍♂️️	\U0001F6A3\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FF U+200D U+2642 U+FE0F	man rowing boat: dark skin tone
1022.png	woman rowing boat	🚣‍♀️️	\U0001F6A3\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+200D U+2640 U+FE0F	woman rowing boat
1023.png	woman rowing boat: light skin tone	🚣🏻‍♀️️	\U0001F6A3\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FB U+200D U+2640 U+FE0F	woman rowing boat: light skin tone
1024.png	woman rowing boat: medium-light skin tone	🚣🏼‍♀️️	\U0001F6A3\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FC U+200D U+2640 U+FE0F	woman rowing boat: medium-light skin tone
1025.png	woman rowing boat: medium skin tone	🚣🏽‍♀️️	\U0001F6A3\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FD U+200D U+2640 U+FE0F	woman rowing boat: medium skin tone
1026.png	woman rowing boat: medium-dark skin tone	🚣🏾‍♀️️	\U0001F6A3\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FE U+200D U+2640 U+FE0F	woman rowing boat: medium-dark skin tone
1027.png	woman rowing boat: dark skin tone	🚣🏿‍♀️️	\U0001F6A3\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FF U+200D U+2640 U+FE0F	woman rowing boat: dark skin tone
1028.png	person swimming	🏊️	\U0001F3CA\U0000FE0F	U+1F3CA	person swimming
1029.png	person swimming: light skin tone	🏊🏻️	\U0001F3CA\U0001F3FB\U0000FE0F	U+1F3CA U+1F3FB	person swimming: light skin tone
1030.png	person swimming: medium-light skin tone	🏊🏼️	\U0001F3CA\U0001F3FC\U0000FE0F	U+1F3CA U+1F3FC	person swimming: medium-light skin tone
1031.png	person swimming: medium skin tone	🏊🏽️	\U0001F3CA\U0001F3FD\U0000FE0F	U+1F3CA U+1F3FD	person swimming: medium skin tone
1032.png	person swimming: medium-dark skin tone	🏊🏾️	\U0001F3CA\U0001F3FE\U0000FE0F	U+1F3CA U+1F3FE	person swimming: medium-dark skin tone
1033.png	person swimming: dark skin tone	🏊🏿️	\U0001F3CA\U0001F3FF\U0000FE0F	U+1F3CA U+1F3FF	person swimming: dark skin tone
1034.png	man swimming	🏊‍♂️️	\U0001F3CA\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+200D U+2642 U+FE0F	man swimming
1035.png	man swimming: light skin tone	🏊🏻‍♂️️	\U0001F3CA\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FB U+200D U+2642 U+FE0F	man swimming: light skin tone
1036.png	man swimming: medium-light skin tone	🏊🏼‍♂️️	\U0001F3CA\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FC U+200D U+2642 U+FE0F	man swimming: medium-light skin tone
1037.png	man swimming: medium skin tone	🏊🏽‍♂️️	\U0001F3CA\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FD U+200D U+2642 U+FE0F	man swimming: medium skin tone
1038.png	man swimming: medium-dark skin tone	🏊🏾‍♂️️	\U0001F3CA\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FE U+200D U+2642 U+FE0F	man swimming: medium-dark skin tone
1039.png	man swimming: dark skin tone	🏊🏿‍♂️️	\U0001F3CA\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FF U+200D U+2642 U+FE0F	man swimming: dark skin tone
1040.png	woman swimming	🏊‍♀️️	\U0001F3CA\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+200D U+2640 U+FE0F	woman swimming
1041.png	woman swimming: light skin tone	🏊🏻‍♀️️	\U0001F3CA\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FB U+200D U+2640 U+FE0F	woman swimming: light skin tone
1042.png	woman swimming: medium-light skin tone	🏊🏼‍♀️️	\U0001F3CA\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FC U+200D U+2640 U+FE0F	woman swimming: medium-light skin tone
1043.png	woman swimming: medium skin tone	🏊🏽‍♀️️	\U0001F3CA\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FD U+200D U+2640 U+FE0F	woman swimming: medium skin tone
1044.png	woman swimming: medium-dark skin tone	🏊🏾‍♀️️	\U0001F3CA\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FE U+200D U+2640 U+FE0F	woman swimming: medium-dark skin tone
1045.png	woman swimming: dark skin tone	🏊🏿‍♀️️	\U0001F3CA\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FF U+200D U+2640 U+FE0F	woman swimming: dark skin tone
1046.png	person bouncing ball	⛹️	\U000026F9\U0000FE0F	U+26F9	person bouncing ball
1047.png	person bouncing ball: light skin tone	⛹🏻️	\U000026F9\U0001F3FB\U0000FE0F	U+26F9 U+1F3FB	person bouncing ball: light skin tone
1048.png	person bouncing ball: medium-light skin tone	⛹🏼️	\U000026F9\U0001F3FC\U0000FE0F	U+26F9 U+1F3FC	person bouncing ball: medium-light skin tone
1049.png	person bouncing ball: medium skin tone	⛹🏽️	\U000026F9\U0001F3FD\U0000FE0F	U+26F9 U+1F3FD	person bouncing ball: medium skin tone
1050.png	person bouncing ball: medium-dark skin tone	⛹🏾️	\U000026F9\U0001F3FE\U0000FE0F	U+26F9 U+1F3FE	person bouncing ball: medium-dark skin tone
1051.png	person bouncing ball: dark skin tone	⛹🏿️	\U000026F9\U0001F3FF\U0000FE0F	U+26F9 U+1F3FF	person bouncing ball: dark skin tone
1052.png	man bouncing ball	⛹️‍♂️️	\U000026F9\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+FE0F U+200D U+2642 U+FE0F	man bouncing ball
1053.png	man bouncing ball: light skin tone	⛹🏻‍♂️️	\U000026F9\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FB U+200D U+2642 U+FE0F	man bouncing ball: light skin tone
1054.png	man bouncing ball: medium-light skin tone	⛹🏼‍♂️️	\U000026F9\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FC U+200D U+2642 U+FE0F	man bouncing ball: medium-light skin tone
1055.png	man bouncing ball: medium skin tone	⛹🏽‍♂️️	\U000026F9\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FD U+200D U+2642 U+FE0F	man bouncing ball: medium skin tone
1056.png	man bouncing ball: medium-dark skin tone	⛹🏾‍♂️️	\U000026F9\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FE U+200D U+2642 U+FE0F	man bouncing ball: medium-dark skin tone
1057.png	man bouncing ball: dark skin tone	⛹🏿‍♂️️	\U000026F9\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FF U+200D U+2642 U+FE0F	man bouncing ball: dark skin tone
1058.png	woman bouncing ball	⛹️‍♀️️	\U000026F9\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+FE0F U+200D U+2640 U+FE0F	woman bouncing ball
1059.png	woman bouncing ball: light skin tone	⛹🏻‍♀️️	\U000026F9\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FB U+200D U+2640 U+FE0F	woman bouncing ball: light skin tone
1060.png	woman bouncing ball: medium-light skin tone	⛹🏼‍♀️️	\U000026F9\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FC U+200D U+2640 U+FE0F	woman bouncing ball: medium-light skin tone
1061.png	woman bouncing ball: medium skin tone	⛹🏽‍♀️️	\U000026F9\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FD U+200D U+2640 U+FE0F	woman bouncing ball: medium skin tone
1062.png	woman bouncing ball: medium-dark skin tone	⛹🏾‍♀️️	\U000026F9\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FE U+200D U+2640 U+FE0F	woman bouncing ball: medium-dark skin tone
1063.png	woman bouncing ball: dark skin tone	⛹🏿‍♀️️	\U000026F9\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FF U+200D U+2640 U+FE0F	woman bouncing ball: dark skin tone
1064.png	person lifting weights	🏋️	\U0001F3CB\U0000FE0F	U+1F3CB	person lifting weights
1065.png	person lifting weights: light skin tone	🏋🏻️	\U0001F3CB\U0001F3FB\U0000FE0F	U+1F3CB U+1F3FB	person lifting weights: light skin tone
1066.png	person lifting weights: medium-light skin tone	🏋🏼️	\U0001F3CB\U0001F3FC\U0000FE0F	U+1F3CB U+1F3FC	person lifting weights: medium-light skin tone
1067.png	person lifting weights: medium skin tone	🏋🏽️	\U0001F3CB\U0001F3FD\U0000FE0F	U+1F3CB U+1F3FD	person lifting weights: medium skin tone
1068.png	person lifting weights: medium-dark skin tone	🏋🏾️	\U0001F3CB\U0001F3FE\U0000FE0F	U+1F3CB U+1F3FE	person lifting weights: medium-dark skin tone
1069.png	person lifting weights: dark skin tone	🏋🏿️	\U0001F3CB\U0001F3FF\U0000FE0F	U+1F3CB U+1F3FF	person lifting weights: dark skin tone
1070.png	man lifting weights	🏋️‍♂️️	\U0001F3CB\U0000FE0F\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+FE0F U+200D U+2642 U+FE0F	man lifting weights
1071.png	man lifting weights: light skin tone	🏋🏻‍♂️️	\U0001F3CB\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FB U+200D U+2642 U+FE0F	man lifting weights: light skin tone
1072.png	man lifting weights: medium-light skin tone	🏋🏼‍♂️️	\U0001F3CB\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FC U+200D U+2642 U+FE0F	man lifting weights: medium-light skin tone
1073.png	man lifting weights: medium skin tone	🏋🏽‍♂️️	\U0001F3CB\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FD U+200D U+2642 U+FE0F	man lifting weights: medium skin tone
1074.png	man lifting weights: medium-dark skin tone	🏋🏾‍♂️️	\U0001F3CB\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FE U+200D U+2642 U+FE0F	man lifting weights: medium-dark skin tone
1075.png	man lifting weights: dark skin tone	🏋🏿‍♂️️	\U0001F3CB\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FF U+200D U+2642 U+FE0F	man lifting weights: dark skin tone
1076.png	woman lifting weights	🏋️‍♀️️	\U0001F3CB\U0000FE0F\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+FE0F U+200D U+2640 U+FE0F	woman lifting weights
1077.png	woman lifting weights: light skin tone	🏋🏻‍♀️️	\U0001F3CB\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FB U+200D U+2640 U+FE0F	woman lifting weights: light skin tone
1078.png	woman lifting weights: medium-light skin tone	🏋🏼‍♀️️	\U0001F3CB\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FC U+200D U+2640 U+FE0F	woman lifting weights: medium-light skin tone
1079.png	woman lifting weights: medium skin tone	🏋🏽‍♀️️	\U0001F3CB\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FD U+200D U+2640 U+FE0F	woman lifting weights: medium skin tone
1080.png	woman lifting weights: medium-dark skin tone	🏋🏾‍♀️️	\U0001F3CB\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FE U+200D U+2640 U+FE0F	woman lifting weights: medium-dark skin tone
1081.png	woman lifting weights: dark skin tone	🏋🏿‍♀️️	\U0001F3CB\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FF U+200D U+2640 U+FE0F	woman lifting weights: dark skin tone
1082.png	person biking	🚴️	\U0001F6B4\U0000FE0F	U+1F6B4	person biking
1083.png	person biking: light skin tone	🚴🏻️	\U0001F6B4\U0001F3FB\U0000FE0F	U+1F6B4 U+1F3FB	person biking: light skin tone
1084.png	person biking: medium-light skin tone	🚴🏼️	\U0001F6B4\U0001F3FC\U0000FE0F	U+1F6B4 U+1F3FC	person biking: medium-light skin tone
1085.png	person biking: medium skin tone	🚴🏽️	\U0001F6B4\U0001F3FD\U0000FE0F	U+1F6B4 U+1F3FD	person biking: medium skin tone
1086.png	person biking: medium-dark skin tone	🚴🏾️	\U0001F6B4\U0001F3FE\U0000FE0F	U+1F6B4 U+1F3FE	person biking: medium-dark skin tone
1087.png	person biking: dark skin tone	🚴🏿️	\U0001F6B4\U0001F3FF\U0000FE0F	U+1F6B4 U+1F3FF	person biking: dark skin tone
1088.png	man biking	🚴‍♂️️	\U0001F6B4\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+200D U+2642 U+FE0F	man biking
1089.png	man biking: light skin tone	🚴🏻‍♂️️	\U0001F6B4\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FB U+200D U+2642 U+FE0F	man biking: light skin tone
1090.png	man biking: medium-light skin tone	🚴🏼‍♂️️	\U0001F6B4\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FC U+200D U+2642 U+FE0F	man biking: medium-light skin tone
1091.png	man biking: medium skin tone	🚴🏽‍♂️️	\U0001F6B4\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FD U+200D U+2642 U+FE0F	man biking: medium skin tone
1092.png	man biking: medium-dark skin tone	🚴🏾‍♂️️	\U0001F6B4\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FE U+200D U+2642 U+FE0F	man biking: medium-dark skin tone
1093.png	man biking: dark skin tone	🚴🏿‍♂️️	\U0001F6B4\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FF U+200D U+2642 U+FE0F	man biking: dark skin tone
1094.png	woman biking	🚴‍♀️️	\U0001F6B4\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+200D U+2640 U+FE0F	woman biking
1095.png	woman biking: light skin tone	🚴🏻‍♀️️	\U0001F6B4\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FB U+200D U+2640 U+FE0F	woman biking: light skin tone
1096.png	woman biking: medium-light skin tone	🚴🏼‍♀️️	\U0001F6B4\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FC U+200D U+2640 U+FE0F	woman biking: medium-light skin tone
1097.png	woman biking: medium skin tone	🚴🏽‍♀️️	\U0001F6B4\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FD U+200D U+2640 U+FE0F	woman biking: medium skin tone
1098.png	woman biking: medium-dark skin tone	🚴🏾‍♀️️	\U0001F6B4\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FE U+200D U+2640 U+FE0F	woman biking: medium-dark skin tone
1099.png	woman biking: dark skin tone	🚴🏿‍♀️️	\U0001F6B4\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FF U+200D U+2640 U+FE0F	woman biking: dark skin tone
1100.png	person mountain biking	🚵️	\U0001F6B5\U0000FE0F	U+1F6B5	person mountain biking
1101.png	person mountain biking: light skin tone	🚵🏻️	\U0001F6B5\U0001F3FB\U0000FE0F	U+1F6B5 U+1F3FB	person mountain biking: light skin tone
1102.png	person mountain biking: medium-light skin tone	🚵🏼️	\U0001F6B5\U0001F3FC\U0000FE0F	U+1F6B5 U+1F3FC	person mountain biking: medium-light skin tone
1103.png	person mountain biking: medium skin tone	🚵🏽️	\U0001F6B5\U0001F3FD\U0000FE0F	U+1F6B5 U+1F3FD	person mountain biking: medium skin tone
1104.png	person mountain biking: medium-dark skin tone	🚵🏾️	\U0001F6B5\U0001F3FE\U0000FE0F	U+1F6B5 U+1F3FE	person mountain biking: medium-dark skin tone
1105.png	person mountain biking: dark skin tone	🚵🏿️	\U0001F6B5\U0001F3FF\U0000FE0F	U+1F6B5 U+1F3FF	person mountain biking: dark skin tone
1106.png	man mountain biking	🚵‍♂️️	\U0001F6B5\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+200D U+2642 U+FE0F	man mountain biking
1107.png	man mountain biking: light skin tone	🚵🏻‍♂️️	\U0001F6B5\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FB U+200D U+2642 U+FE0F	man mountain biking: light skin tone
1108.png	man mountain biking: medium-light skin tone	🚵🏼‍♂️️	\U0001F6B5\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FC U+200D U+2642 U+FE0F	man mountain biking: medium-light skin tone
1109.png	man mountain biking: medium skin tone	🚵🏽‍♂️️	\U0001F6B5\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FD U+200D U+2642 U+FE0F	man mountain biking: medium skin tone
1110.png	man mountain biking: medium-dark skin tone	🚵🏾‍♂️️	\U0001F6B5\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FE U+200D U+2642 U+FE0F	man mountain biking: medium-dark skin tone
1111.png	man mountain biking: dark skin tone	🚵🏿‍♂️️	\U0001F6B5\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FF U+200D U+2642 U+FE0F	man mountain biking: dark skin tone
1112.png	woman mountain biking	🚵‍♀️️	\U0001F6B5\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B5 U+200D U+2640 U+FE0F	woman mountain biking
1113.png	woman mountain biking: light skin tone	🚵🏻‍♀️️	\U0001F6B5\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FB U+200D U+2640 U+FE0F	woman mountain biking: light skin tone
1114.png	woman mountain biking: medium-light skin tone	🚵🏼‍♀️️	\U0001F6B5\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B5 U+1F3FC U+200D U+2640 U+FE0F	woman mountain biking: medium-light skin tone
